season,round,driver,driver_id,position,points,wins
2016,5,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,5,Marcus Ericsson,ericsson,20,0.0,0
2016,5,Pascal Wehrlein,wehrlein,21,0.0,0
2016,5,Felipe Nasr,nasr,22,0.0,0
2016,5,Rio Haryanto,haryanto,23,0.0,0
2016,6,Nico Rosberg,rosberg,1,106.0,4
2016,6,Lewis Hamilton,hamilton,2,82.0,1
2016,6,Daniel Ricciardo,ricciardo,3,66.0,0
2016,6,Kimi Räikkönen,raikkonen,4,61.0,0
2016,6,Sebastian Vettel,vettel,5,60.0,0
2016,6,Max Verstappen,max_verstappen,6,38.0,1
2016,6,Felipe Massa,massa,7,37.0,0
2016,6,Valtteri Bottas,bottas,8,29.0,0
2016,6,Sergio Pérez,perez,9,23.0,0
2016,6,Daniil Kvyat,kvyat,10,22.0,0
2016,6,Romain Grosjean,grosjean,11,22.0,0
2016,6,Fernando Alonso,alonso,12,18.0,0
2016,6,Carlos Sainz,sainz,13,16.0,0
2016,6,Nico Hülkenberg,hulkenberg,14,14.0,0
2016,6,Kevin Magnussen,kevin_magnussen,15,6.0,0
2016,6,Jenson Button,button,16,5.0,0
2016,6,Stoffel Vandoorne,vandoorne,17,1.0,0
2016,6,Esteban Gutiérrez,gutierrez,18,0.0,0
2016,6,Jolyon Palmer,jolyon_palmer,19,0.0,0
2016,6,Marcus Ericsson,ericsson,20,0.0,0
2016,6,Pascal Wehrlein,wehrlein,21,0.0,0
2016,6,Felipe Nasr,nasr,22,0.0,0
2016,6,Rio Haryanto,haryanto,23,0.0,0
2016,7,Nico Rosberg,rosberg,1,116.0,4
2016,7,Lewis Hamilton,hamilton,2,107.0,2
2016,7,Sebastian Vettel,vettel,3,78.0,0
2016,7,Daniel Ricciardo,ricciardo,4,72.0,0
2016,7,Kimi Räikkönen,raikkonen,5,69.0,0
2016,7,Max Verstappen,max_verstappen,6,50.0,1
2016,7,Valtteri Bottas,bottas,7,44.0,0
2016,7,Felipe Massa,massa,8,37.0,0
2016,7,Sergio Pérez,perez,9,24.0,0
2016,7,Daniil Kvyat,kvyat,10,22.0,0
2016,7,Romain Grosjean,grosjean,11,22.0,0
2016,7,Fernando Alonso,alonso,12,18.0,0
2016,7,Nico Hülkenberg,hulkenberg,13,18.0,0
2016,7,Carlos Sainz,sainz,14,18.0,0
2016,7,Kevin Magnussen,kevin_magnussen,15,6.0,0
2016,7,Jenson Button,button,16,5.0,0
2016,7,Stoffel Vandoorne,vandoorne,17,1.0,0
2016,7,Esteban Gutiérrez,gutierrez,18,0.0,0
2016,7,Jolyon Palmer,jolyon_palmer,19,0.0,0
2016,7,Marcus Ericsson,ericsson,20,0.0,0
2016,7,Pascal Wehrlein,wehrlein,21,0.0,0
2016,7,Felipe Nasr,nasr,22,0.0,0
2016,7,Rio Haryanto,haryanto,23,0.0,0
2016,8,Nico Rosberg,rosberg,1,141.0,5
2016,8,Lewis Hamilton,hamilton,2,117.0,2
2016,8,Sebastian Vettel,vettel,3,96.0,0
2016,8,Kimi Räikkönen,raikkonen,4,81.0,0
2016,8,Daniel Ricciardo,ricciardo,5,78.0,0
2016,8,Max Verstappen,max_verstappen,6,54.0,1
2016,8,Valtteri Bottas,bottas,7,52.0,0
2016,8,Sergio Pérez,perez,8,39.0,0
2016,8,Felipe Massa,massa,9,38.0,0
2016,8,Daniil Kvyat,kvyat,10,22.0,0
2016,8,Romain Grosjean,grosjean,11,22.0,0
2016,8,Nico Hülkenberg,hulkenberg,12,20.0,0
2016,8,Fernando Alonso,alonso,13,18.0,0
2016,8,Carlos Sainz,sainz,14,18.0,0
2016,8,Kevin Magnussen,kevin_magnussen,15,6.0,0
2016,8,Jenson Button,button,16,5.0,0
2016,8,Stoffel Vandoorne,vandoorne,17,1.0,0
2016,8,Esteban Gutiérrez,gutierrez,18,0.0,0
2016,8,Jolyon Palmer,jolyon_palmer,19,0.0,0
2016,8,Marcus Ericsson,ericsson,20,0.0,0
2016,8,Felipe Nasr,nasr,21,0.0,0
2016,8,Pascal Wehrlein,wehrlein,22,0.0,0
2016,8,Rio Haryanto,haryanto,23,0.0,0
2016,9,Nico Rosberg,rosberg,1,153.0,5
2016,9,Lewis Hamilton,hamilton,2,142.0,3
2016,9,Sebastian Vettel,vettel,3,96.0,0
2016,9,Kimi Räikkönen,raikkonen,4,96.0,0
2016,9,Daniel Ricciardo,ricciardo,5,88.0,0
2016,9,Max Verstappen,max_verstappen,6,72.0,1
2016,9,Valtteri Bottas,bottas,7,54.0,0
2016,9,Sergio Pérez,perez,8,39.0,0
2016,9,Felipe Massa,massa,9,38.0,0
2016,9,Romain Grosjean,grosjean,10,28.0,0
2016,9,Daniil Kvyat,kvyat,11,22.0,0
2016,9,Carlos Sainz,sainz,12,22.0,0
2016,9,Nico Hülkenberg,hulkenberg,13,20.0,0
2016,9,Fernando Alonso,alonso,14,18.0,0
2016,9,Jenson Button,button,15,13.0,0
2016,9,Kevin Magnussen,kevin_magnussen,16,6.0,0
2016,9,Pascal Wehrlein,wehrlein,17,1.0,0
2016,9,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,9,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,9,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,9,Marcus Ericsson,ericsson,21,0.0,0
2016,9,Felipe Nasr,nasr,22,0.0,0
2016,9,Rio Haryanto,haryanto,23,0.0,0
2016,10,Nico Rosberg,rosberg,1,168.0,5
2016,10,Lewis Hamilton,hamilton,2,167.0,4
2016,10,Kimi Räikkönen,raikkonen,3,106.0,0
2016,10,Daniel Ricciardo,ricciardo,4,100.0,0
2016,10,Sebastian Vettel,vettel,5,98.0,0
2016,10,Max Verstappen,max_verstappen,6,90.0,1
2016,10,Valtteri Bottas,bottas,7,54.0,0
2016,10,Sergio Pérez,perez,8,47.0,0
2016,10,Felipe Massa,massa,9,38.0,0
2016,10,Romain Grosjean,grosjean,10,28.0,0
2016,10,Nico Hülkenberg,hulkenberg,11,26.0,0
2016,10,Carlos Sainz,sainz,12,26.0,0
2016,10,Daniil Kvyat,kvyat,13,23.0,0
2016,10,Fernando Alonso,alonso,14,18.0,0
2016,10,Jenson Button,button,15,13.0,0
2016,10,Kevin Magnussen,kevin_magnussen,16,6.0,0
2016,10,Pascal Wehrlein,wehrlein,17,1.0,0
2016,10,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,10,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,10,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,10,Marcus Ericsson,ericsson,21,0.0,0
2016,10,Felipe Nasr,nasr,22,0.0,0
2016,10,Rio Haryanto,haryanto,23,0.0,0
2016,11,Lewis Hamilton,hamilton,1,192.0,5
2016,11,Nico Rosberg,rosberg,2,186.0,5
2016,11,Daniel Ricciardo,ricciardo,3,115.0,0
2016,11,Kimi Räikkönen,raikkonen,4,114.0,0
2016,11,Sebastian Vettel,vettel,5,110.0,0
2016,11,Max Verstappen,max_verstappen,6,100.0,1
2016,11,Valtteri Bottas,bottas,7,56.0,0
2016,11,Sergio Pérez,perez,8,47.0,0
2016,11,Felipe Massa,massa,9,38.0,0
2016,11,Carlos Sainz,sainz,10,30.0,0
2016,11,Romain Grosjean,grosjean,11,28.0,0
2016,11,Nico Hülkenberg,hulkenberg,12,27.0,0
2016,11,Fernando Alonso,alonso,13,24.0,0
2016,11,Daniil Kvyat,kvyat,14,23.0,0
2016,11,Jenson Button,button,15,13.0,0
2016,11,Kevin Magnussen,kevin_magnussen,16,6.0,0
2016,11,Pascal Wehrlein,wehrlein,17,1.0,0
2016,11,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,11,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,11,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,11,Marcus Ericsson,ericsson,21,0.0,0
2016,11,Felipe Nasr,nasr,22,0.0,0
2016,11,Rio Haryanto,haryanto,23,0.0,0
2016,12,Lewis Hamilton,hamilton,1,217.0,6
2016,12,Nico Rosberg,rosberg,2,198.0,5
2016,12,Daniel Ricciardo,ricciardo,3,133.0,0
2016,12,Kimi Räikkönen,raikkonen,4,122.0,0
2016,12,Sebastian Vettel,vettel,5,120.0,0
2016,12,Max Verstappen,max_verstappen,6,115.0,1
2016,12,Valtteri Bottas,bottas,7,58.0,0
2016,12,Sergio Pérez,perez,8,48.0,0
2016,12,Felipe Massa,massa,9,38.0,0
2016,12,Nico Hülkenberg,hulkenberg,10,33.0,0
2016,12,Carlos Sainz,sainz,11,30.0,0
2016,12,Romain Grosjean,grosjean,12,28.0,0
2016,12,Fernando Alonso,alonso,13,24.0,0
2016,12,Daniil Kvyat,kvyat,14,23.0,0
2016,12,Jenson Button,button,15,17.0,0
2016,12,Kevin Magnussen,kevin_magnussen,16,6.0,0
2016,12,Pascal Wehrlein,wehrlein,17,1.0,0
2016,12,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,12,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,12,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,12,Marcus Ericsson,ericsson,21,0.0,0
2016,12,Felipe Nasr,nasr,22,0.0,0
2016,12,Rio Haryanto,haryanto,23,0.0,0
2016,13,Lewis Hamilton,hamilton,1,232.0,6
2016,13,Nico Rosberg,rosberg,2,223.0,6
2016,13,Daniel Ricciardo,ricciardo,3,151.0,0
2016,13,Sebastian Vettel,vettel,4,128.0,0
2016,13,Kimi Räikkönen,raikkonen,5,124.0,0
2016,13,Max Verstappen,max_verstappen,6,115.0,1
2016,13,Valtteri Bottas,bottas,7,62.0,0
2016,13,Sergio Pérez,perez,8,58.0,0
2016,13,Nico Hülkenberg,hulkenberg,9,45.0,0
2016,13,Felipe Massa,massa,10,39.0,0
2016,13,Fernando Alonso,alonso,11,30.0,0
2016,13,Carlos Sainz,sainz,12,30.0,0
2016,13,Romain Grosjean,grosjean,13,28.0,0
2016,13,Daniil Kvyat,kvyat,14,23.0,0
2016,13,Jenson Button,button,15,17.0,0
2016,13,Kevin Magnussen,kevin_magnussen,16,6.0,0
2016,13,Pascal Wehrlein,wehrlein,17,1.0,0
2016,13,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,13,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,13,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,13,Marcus Ericsson,ericsson,21,0.0,0
2016,13,Felipe Nasr,nasr,22,0.0,0
2016,13,Rio Haryanto,haryanto,23,0.0,0
2016,13,Esteban Ocon,ocon,24,0.0,0
2016,14,Lewis Hamilton,hamilton,1,250.0,6
2016,14,Nico Rosberg,rosberg,2,248.0,7
2016,14,Daniel Ricciardo,ricciardo,3,161.0,0
2016,14,Sebastian Vettel,vettel,4,143.0,0
2016,14,Kimi Räikkönen,raikkonen,5,136.0,0
2016,14,Max Verstappen,max_verstappen,6,121.0,1
2016,14,Valtteri Bottas,bottas,7,70.0,0
2016,14,Sergio Pérez,perez,8,62.0,0
2016,14,Nico Hülkenberg,hulkenberg,9,46.0,0
2016,14,Felipe Massa,massa,10,41.0,0
2016,14,Fernando Alonso,alonso,11,30.0,0
2016,14,Carlos Sainz,sainz,12,30.0,0
2016,14,Romain Grosjean,grosjean,13,28.0,0
2016,14,Daniil Kvyat,kvyat,14,23.0,0
2016,14,Jenson Button,button,15,17.0,0
2016,14,Kevin Magnussen,kevin_magnussen,16,6.0,0
2016,14,Pascal Wehrlein,wehrlein,17,1.0,0
2016,14,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,14,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,14,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,14,Marcus Ericsson,ericsson,21,0.0,0
2016,14,Felipe Nasr,nasr,22,0.0,0
2016,14,Rio Haryanto,haryanto,23,0.0,0
2016,14,Esteban Ocon,ocon,24,0.0,0
2016,15,Nico Rosberg,rosberg,1,273.0,8
2016,15,Lewis Hamilton,hamilton,2,265.0,6
2016,15,Daniel Ricciardo,ricciardo,3,179.0,0
2016,15,Sebastian Vettel,vettel,4,153.0,0
2016,15,Kimi Räikkönen,raikkonen,5,148.0,0
2016,15,Max Verstappen,max_verstappen,6,129.0,1
2016,15,Valtteri Bottas,bottas,7,70.0,0
2016,15,Sergio Pérez,perez,8,66.0,0
2016,15,Nico Hülkenberg,hulkenberg,9,46.0,0
2016,15,Felipe Massa,massa,10,41.0,0
2016,15,Fernando Alonso,alonso,11,36.0,0
2016,15,Carlos Sainz,sainz,12,30.0,0
2016,15,Romain Grosjean,grosjean,13,28.0,0
2016,15,Daniil Kvyat,kvyat,14,25.0,0
2016,15,Jenson Button,button,15,17.0,0
2016,15,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,15,Pascal Wehrlein,wehrlein,17,1.0,0
2016,15,Stoffel Vandoorne,vandoorne,18,1.0,0
2016,15,Esteban Gutiérrez,gutierrez,19,0.0,0
2016,15,Jolyon Palmer,jolyon_palmer,20,0.0,0
2016,15,Marcus Ericsson,ericsson,21,0.0,0
2016,15,Felipe Nasr,nasr,22,0.0,0
2016,15,Rio Haryanto,haryanto,23,0.0,0
2016,15,Esteban Ocon,ocon,24,0.0,0
2016,16,Nico Rosberg,rosberg,1,288.0,8
2016,16,Lewis Hamilton,hamilton,2,265.0,6
2016,16,Daniel Ricciardo,ricciardo,3,204.0,1
2016,16,Kimi Räikkönen,raikkonen,4,160.0,0
2016,16,Sebastian Vettel,vettel,5,153.0,0
2016,16,Max Verstappen,max_verstappen,6,147.0,1
2016,16,Valtteri Bottas,bottas,7,80.0,0
2016,16,Sergio Pérez,perez,8,74.0,0
2016,16,Nico Hülkenberg,hulkenberg,9,50.0,0
2016,16,Fernando Alonso,alonso,10,42.0,0
2016,16,Felipe Massa,massa,11,41.0,0
2016,16,Carlos Sainz,sainz,12,30.0,0
2016,16,Romain Grosjean,grosjean,13,28.0,0
2016,16,Daniil Kvyat,kvyat,14,25.0,0
2016,16,Jenson Button,button,15,19.0,0
2016,16,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,16,Jolyon Palmer,jolyon_palmer,17,1.0,0
2016,16,Pascal Wehrlein,wehrlein,18,1.0,0
2016,16,Stoffel Vandoorne,vandoorne,19,1.0,0
2016,16,Esteban Gutiérrez,gutierrez,20,0.0,0
2016,16,Marcus Ericsson,ericsson,21,0.0,0
2016,16,Felipe Nasr,nasr,22,0.0,0
2016,16,Rio Haryanto,haryanto,23,0.0,0
2016,16,Esteban Ocon,ocon,24,0.0,0
2016,17,Nico Rosberg,rosberg,1,313.0,9
2016,17,Lewis Hamilton,hamilton,2,280.0,6
2016,17,Daniel Ricciardo,ricciardo,3,212.0,1
2016,17,Kimi Räikkönen,raikkonen,4,170.0,0
2016,17,Max Verstappen,max_verstappen,5,165.0,1
2016,17,Sebastian Vettel,vettel,6,165.0,0
2016,17,Valtteri Bottas,bottas,7,81.0,0
2016,17,Sergio Pérez,perez,8,80.0,0
2016,17,Nico Hülkenberg,hulkenberg,9,54.0,0
2016,17,Felipe Massa,massa,10,43.0,0
2016,17,Fernando Alonso,alonso,11,42.0,0
2016,17,Carlos Sainz,sainz,12,30.0,0
2016,17,Romain Grosjean,grosjean,13,28.0,0
2016,17,Daniil Kvyat,kvyat,14,25.0,0
2016,17,Jenson Button,button,15,19.0,0
2016,17,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,17,Jolyon Palmer,jolyon_palmer,17,1.0,0
2016,17,Pascal Wehrlein,wehrlein,18,1.0,0
2016,17,Stoffel Vandoorne,vandoorne,19,1.0,0
2016,17,Esteban Gutiérrez,gutierrez,20,0.0,0
2016,17,Marcus Ericsson,ericsson,21,0.0,0
2016,17,Felipe Nasr,nasr,22,0.0,0
2016,17,Rio Haryanto,haryanto,23,0.0,0
2016,17,Esteban Ocon,ocon,24,0.0,0
2016,18,Nico Rosberg,rosberg,1,331.0,9
2016,18,Lewis Hamilton,hamilton,2,305.0,7
2016,18,Daniel Ricciardo,ricciardo,3,227.0,1
2016,18,Sebastian Vettel,vettel,4,177.0,0
2016,18,Kimi Räikkönen,raikkonen,5,170.0,0
2016,18,Max Verstappen,max_verstappen,6,165.0,1
2016,18,Sergio Pérez,perez,7,84.0,0
2016,18,Valtteri Bottas,bottas,8,81.0,0
2016,18,Nico Hülkenberg,hulkenberg,9,54.0,0
2016,18,Fernando Alonso,alonso,10,52.0,0
2016,18,Felipe Massa,massa,11,49.0,0
2016,18,Carlos Sainz,sainz,12,38.0,0
2016,18,Romain Grosjean,grosjean,13,29.0,0
2016,18,Daniil Kvyat,kvyat,14,25.0,0
2016,18,Jenson Button,button,15,21.0,0
2016,18,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,18,Jolyon Palmer,jolyon_palmer,17,1.0,0
2016,18,Pascal Wehrlein,wehrlein,18,1.0,0
2016,18,Stoffel Vandoorne,vandoorne,19,1.0,0
2016,18,Esteban Gutiérrez,gutierrez,20,0.0,0
2016,18,Marcus Ericsson,ericsson,21,0.0,0
2016,18,Felipe Nasr,nasr,22,0.0,0
2016,18,Rio Haryanto,haryanto,23,0.0,0
2016,18,Esteban Ocon,ocon,24,0.0,0
2016,19,Nico Rosberg,rosberg,1,349.0,9
2016,19,Lewis Hamilton,hamilton,2,330.0,8
2016,19,Daniel Ricciardo,ricciardo,3,242.0,1
2016,19,Sebastian Vettel,vettel,4,187.0,0
2016,19,Kimi Räikkönen,raikkonen,5,178.0,0
2016,19,Max Verstappen,max_verstappen,6,177.0,1
2016,19,Sergio Pérez,perez,7,85.0,0
2016,19,Valtteri Bottas,bottas,8,85.0,0
2016,19,Nico Hülkenberg,hulkenberg,9,60.0,0
2016,19,Fernando Alonso,alonso,10,52.0,0
2016,19,Felipe Massa,massa,11,51.0,0
2016,19,Carlos Sainz,sainz,12,38.0,0
2016,19,Romain Grosjean,grosjean,13,29.0,0
2016,19,Daniil Kvyat,kvyat,14,25.0,0
2016,19,Jenson Button,button,15,21.0,0
2016,19,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,19,Jolyon Palmer,jolyon_palmer,17,1.0,0
2016,19,Pascal Wehrlein,wehrlein,18,1.0,0
2016,19,Stoffel Vandoorne,vandoorne,19,1.0,0
2016,19,Esteban Gutiérrez,gutierrez,20,0.0,0
2016,19,Marcus Ericsson,ericsson,21,0.0,0
2016,19,Felipe Nasr,nasr,22,0.0,0
2016,19,Rio Haryanto,haryanto,23,0.0,0
2016,19,Esteban Ocon,ocon,24,0.0,0
2016,20,Nico Rosberg,rosberg,1,367.0,9
2016,20,Lewis Hamilton,hamilton,2,355.0,9
2016,20,Daniel Ricciardo,ricciardo,3,246.0,1
2016,20,Sebastian Vettel,vettel,4,197.0,0
2016,20,Max Verstappen,max_verstappen,5,192.0,1
2016,20,Kimi Räikkönen,raikkonen,6,178.0,0
2016,20,Sergio Pérez,perez,7,97.0,0
2016,20,Valtteri Bottas,bottas,8,85.0,0
2016,20,Nico Hülkenberg,hulkenberg,9,66.0,0
2016,20,Fernando Alonso,alonso,10,53.0,0
2016,20,Felipe Massa,massa,11,51.0,0
2016,20,Carlos Sainz,sainz,12,46.0,0
2016,20,Romain Grosjean,grosjean,13,29.0,0
2016,20,Daniil Kvyat,kvyat,14,25.0,0
2016,20,Jenson Button,button,15,21.0,0
2016,20,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,20,Felipe Nasr,nasr,17,2.0,0
2016,20,Jolyon Palmer,jolyon_palmer,18,1.0,0
2016,20,Pascal Wehrlein,wehrlein,19,1.0,0
2016,20,Stoffel Vandoorne,vandoorne,20,1.0,0
2016,20,Esteban Gutiérrez,gutierrez,21,0.0,0
2016,20,Marcus Ericsson,ericsson,22,0.0,0
2016,20,Esteban Ocon,ocon,23,0.0,0
2016,20,Rio Haryanto,haryanto,24,0.0,0
2016,21,Nico Rosberg,rosberg,1,385.0,9
2016,21,Lewis Hamilton,hamilton,2,380.0,10
2016,21,Daniel Ricciardo,ricciardo,3,256.0,1
2016,21,Sebastian Vettel,vettel,4,212.0,0
2016,21,Max Verstappen,max_verstappen,5,204.0,1
2016,21,Kimi Räikkönen,raikkonen,6,186.0,0
2016,21,Sergio Pérez,perez,7,101.0,0
2016,21,Valtteri Bottas,bottas,8,85.0,0
2016,21,Nico Hülkenberg,hulkenberg,9,72.0,0
2016,21,Fernando Alonso,alonso,10,54.0,0
2016,21,Felipe Massa,massa,11,53.0,0
2016,21,Carlos Sainz,sainz,12,46.0,0
2016,21,Romain Grosjean,grosjean,13,29.0,0
2016,21,Daniil Kvyat,kvyat,14,25.0,0
2016,21,Jenson Button,button,15,21.0,0
2016,21,Kevin Magnussen,kevin_magnussen,16,7.0,0
2016,21,Felipe Nasr,nasr,17,2.0,0
2016,21,Jolyon Palmer,jolyon_palmer,18,1.0,0
2016,21,Pascal Wehrlein,wehrlein,19,1.0,0
2016,21,Stoffel Vandoorne,vandoorne,20,1.0,0
2016,21,Esteban Gutiérrez,gutierrez,21,0.0,0
2016,21,Marcus Ericsson,ericsson,22,0.0,0
2016,21,Esteban Ocon,ocon,23,0.0,0
2016,21,Rio Haryanto,haryanto,24,0.0,0
2017,1,Sebastian Vettel,vettel,1,25.0,1
2017,1,Lewis Hamilton,hamilton,2,18.0,0
2017,1,Valtteri Bottas,bottas,3,15.0,0
2017,1,Kimi Räikkönen,raikkonen,4,12.0,0
2017,1,Max Verstappen,max_verstappen,5,10.0,0
2017,1,Felipe Massa,massa,6,8.0,0
2017,1,Sergio Pérez,perez,7,6.0,0
2017,1,Carlos Sainz,sainz,8,4.0,0
2017,1,Daniil Kvyat,kvyat,9,2.0,0
2017,1,Esteban Ocon,ocon,10,1.0,0
2017,1,Nico Hülkenberg,hulkenberg,11,0.0,0
2017,1,Antonio Giovinazzi,giovinazzi,12,0.0,0
2017,1,Stoffel Vandoorne,vandoorne,13,0.0,0
2017,1,Fernando Alonso,alonso,14,0.0,0
2017,1,Kevin Magnussen,kevin_magnussen,15,0.0,0
2017,1,Lance Stroll,stroll,16,0.0,0
2017,1,Daniel Ricciardo,ricciardo,17,0.0,0
2017,1,Marcus Ericsson,ericsson,18,0.0,0
2017,1,Jolyon Palmer,jolyon_palmer,19,0.0,0
2017,1,Romain Grosjean,grosjean,20,0.0,0
2017,2,Sebastian Vettel,vettel,1,43.0,1
2017,2,Lewis Hamilton,hamilton,2,43.0,1
2017,2,Max Verstappen,max_verstappen,3,25.0,0
2017,2,Valtteri Bottas,bottas,4,23.0,0
2017,2,Kimi Räikkönen,raikkonen,5,22.0,0
2017,2,Daniel Ricciardo,ricciardo,6,12.0,0
2017,2,Carlos Sainz,sainz,7,10.0,0
2017,2,Felipe Massa,massa,8,8.0,0
2017,2,Sergio Pérez,perez,9,8.0,0
2017,2,Kevin Magnussen,kevin_magnussen,10,4.0,0
2017,2,Daniil Kvyat,kvyat,11,2.0,0
2017,2,Esteban Ocon,ocon,12,2.0,0
2017,2,Nico Hülkenberg,hulkenberg,13,0.0,0
2017,2,Romain Grosjean,grosjean,14,0.0,0
2017,2,Antonio Giovinazzi,giovinazzi,15,0.0,0
2017,2,Stoffel Vandoorne,vandoorne,16,0.0,0
2017,2,Jolyon Palmer,jolyon_palmer,17,0.0,0
2017,2,Marcus Ericsson,ericsson,18,0.0,0
2017,2,Fernando Alonso,alonso,19,0.0,0
2017,2,Lance Stroll,stroll,20,0.0,0
2017,3,Sebastian Vettel,vettel,1,68.0,2
2017,3,Lewis Hamilton,hamilton,2,61.0,1
2017,3,Valtteri Bottas,bottas,3,38.0,0
2017,3,Kimi Räikkönen,raikkonen,4,34.0,0
2017,3,Max Verstappen,max_verstappen,5,25.0,0
2017,3,Daniel Ricciardo,ricciardo,6,22.0,0
2017,3,Felipe Massa,massa,7,16.0,0
2017,3,Sergio Pérez,perez,8,14.0,0
2017,3,Carlos Sainz,sainz,9,10.0,0
2017,3,Romain Grosjean,grosjean,10,4.0,0
2017,3,Kevin Magnussen,kevin_magnussen,11,4.0,0
2017,3,Esteban Ocon,ocon,12,3.0,0
2017,3,Nico Hülkenberg,hulkenberg,13,2.0,0
2017,3,Daniil Kvyat,kvyat,14,2.0,0
2017,3,Pascal Wehrlein,wehrlein,15,0.0,0
2017,3,Antonio Giovinazzi,giovinazzi,16,0.0,0
2017,3,Jolyon Palmer,jolyon_palmer,17,0.0,0
2017,3,Stoffel Vandoorne,vandoorne,18,0.0,0
2017,3,Fernando Alonso,alonso,19,0.0,0
2017,3,Marcus Ericsson,ericsson,20,0.0,0
2017,3,Lance Stroll,stroll,21,0.0,0
2017,4,Sebastian Vettel,vettel,1,86.0,2
2017,4,Lewis Hamilton,hamilton,2,73.0,1
2017,4,Valtteri Bottas,bottas,3,63.0,1
2017,4,Kimi Räikkönen,raikkonen,4,49.0,0
2017,4,Max Verstappen,max_verstappen,5,35.0,0
2017,4,Daniel Ricciardo,ricciardo,6,22.0,0
2017,4,Sergio Pérez,perez,7,22.0,0
2017,4,Felipe Massa,massa,8,18.0,0
2017,4,Carlos Sainz,sainz,9,11.0,0
2017,4,Esteban Ocon,ocon,10,9.0,0
2017,4,Nico Hülkenberg,hulkenberg,11,6.0,0
2017,4,Romain Grosjean,grosjean,12,4.0,0
2017,4,Kevin Magnussen,kevin_magnussen,13,4.0,0
2017,4,Daniil Kvyat,kvyat,14,2.0,0
2017,4,Pascal Wehrlein,wehrlein,15,0.0,0
2017,4,Lance Stroll,stroll,16,0.0,0
2017,4,Antonio Giovinazzi,giovinazzi,17,0.0,0
2017,4,Jolyon Palmer,jolyon_palmer,18,0.0,0
2017,4,Stoffel Vandoorne,vandoorne,19,0.0,0
2017,4,Fernando Alonso,alonso,20,0.0,0
2017,4,Marcus Ericsson,ericsson,21,0.0,0
2017,5,Sebastian Vettel,vettel,1,104.0,2
2017,5,Lewis Hamilton,hamilton,2,98.0,2
2017,5,Valtteri Bottas,bottas,3,63.0,1
2017,5,Kimi Räikkönen,raikkonen,4,49.0,0
2017,5,Daniel Ricciardo,ricciardo,5,37.0,0
2017,5,Max Verstappen,max_verstappen,6,35.0,0
2017,5,Sergio Pérez,perez,7,34.0,0
2017,5,Esteban Ocon,ocon,8,19.0,0
2017,5,Felipe Massa,massa,9,18.0,0
2017,5,Carlos Sainz,sainz,10,17.0,0
2017,5,Nico Hülkenberg,hulkenberg,11,14.0,0
2017,5,Romain Grosjean,grosjean,12,5.0,0
2017,5,Pascal Wehrlein,wehrlein,13,4.0,0
2017,5,Kevin Magnussen,kevin_magnussen,14,4.0,0
2017,5,Daniil Kvyat,kvyat,15,4.0,0
2017,5,Marcus Ericsson,ericsson,16,0.0,0
2017,5,Lance Stroll,stroll,17,0.0,0
2017,5,Fernando Alonso,alonso,18,0.0,0
2017,5,Antonio Giovinazzi,giovinazzi,19,0.0,0
2017,5,Jolyon Palmer,jolyon_palmer,20,0.0,0
2017,5,Stoffel Vandoorne,vandoorne,21,0.0,0
2017,6,Sebastian Vettel,vettel,1,129.0,3
2017,6,Lewis Hamilton,hamilton,2,104.0,2
2017,6,Valtteri Bottas,bottas,3,75.0,1
2017,6,Kimi Räikkönen,raikkonen,4,67.0,0
2017,6,Daniel Ricciardo,ricciardo,5,52.0,0
2017,6,Max Verstappen,max_verstappen,6,45.0,0
2017,6,Sergio Pérez,perez,7,34.0,0
2017,6,Carlos Sainz,sainz,8,25.0,0
2017,6,Felipe Massa,massa,9,20.0,0
2017,6,Esteban Ocon,ocon,10,19.0,0
2017,6,Nico Hülkenberg,hulkenberg,11,14.0,0
2017,6,Romain Grosjean,grosjean,12,9.0,0
2017,6,Kevin Magnussen,kevin_magnussen,13,5.0,0
2017,6,Pascal Wehrlein,wehrlein,14,4.0,0
